_id,jobTitle,companyName,requiredQualification,experience,salary,jobLocation,jobType,contactEmail,jobDescription,jobLocationLat,jobLocationLong,jobdistance
wqfgltepq7uk9s012r,Product Manager,Unity Systems,7,4,43,Nepalgunj,2,primeser755@gmail.com,Challenging role with great perks,28.3057831186,83.1131779146,0.0000121700
harsog3k7voa343q2k,Chief Financial Officer,Nexus Solutions,6,4,104,Janakpur,1,mandalac258@outlook.com,Dynamic work environment with competitive benefits,27.6437049929,81.5511595984,0.0000101910
9ck98ltvhjtgprgrt7,Software Engineer,Oracle Solutions,7,12,28,Lalitpur,2,visionen30@company.com,Work with talented professionals,28.0858054836,84.5809795653,0.0000873944
mwy3mtqrugkih5u0un,Branch Manager,Stellar Group,8,15,84,Dhangadhi,1,diamondc488@outlook.com,Join our fast-growing company,27.535293128,86.4040217996,0.0000464300
tdjudi9i6xomp1c7jp,Lecturer,Titan Corp,2,11,115,Hetauda,0,metrotra340@company.com,Challenging role with great perks,28.8411871421,85.9518759057,0.0000568745
voy7pi2z3xo4wsqho1,Accountant,Unity Systems,6,14,70,Lalitpur,0,lotusgro644@company.com,Kursi ma basne paisa kamaunsfi,28.186344703,87.1782581505,0.0000605347
igxq61a10wp5rwmwd5,Accountant,Digital Dynamics,6,1,86,Biratnagar,1,diamondc574@yahoo.com,Opportunity to make an impact,28.8560023477,83.9190455297,0.0000632449
6sdlkj6x8dkhsby0dn,Customer Service Representative,Castle Industries,8,12,26,Pokhara,1,abcenter933@outlook.com,Work with cutting-edge technology,28.3206123868,81.9382909312,0.0000576078
q3lolqn1juvcclib0a,Customer Service Representative,Digital Dynamics,1,15,56,Itahari,3,betatech353@gmail.com,Challenging role with great perks,27.5334576222,87.693799881,0.0000032154
lj36fa6d0kkpv7ja1d,Civil Engineer,Future Corp,7,2,37,Biratnagar,2,alphasys831@company.com,Join our fast-growing company,28.1051330033,83.4109036586,0.0000625883
b0te2l8in3ttz7rh9q,Content Writer,Crown Industries,1,15,121,Kathmandu,3,betatech955@outlook.com,Looking for experienced professional to join our team,27.5688403773,87.0020215717,0.0000419683
32qnsdes5vb9drcsbj,Receptionist,Mandala Corporation,2,12,129,Itahari,2,alphasys450@gmail.com,Work with cutting-edge technology,26.7897224577,86.1694726252,0.0000744268
ebo8rgemvgf2msy9b7,Receptionist,Horizon Ventures,10,14,18,Pokhara,1,crownind927@yahoo.com,Looking for experienced professional to join our team,27.6890551295,80.1610938746,0.0000409602
4e7fceqclrm8usthy8,Pharmacist,Jupiter Systems,8,2,9,Bhaktapur,3,skylinei533@yahoo.com,Challenging role with great perks,28.5899059545,85.5331281275,0.0000510539
czyfydcoely5mxd8pf,Software Engineer,Wisdom Technologies,6,6,14,Kathmandu,3,phoenixl824@company.com,Be part of innovative projects,27.6942494555,83.3058295098,0.0000691722
nsdbq6sa2ibcj3e7hi,Pharmacist,Apex Trading,6,0,50,Birgunj,2,metrotra883@gmail.com,Excellent opportunity for career growth,28.1379099839,85.1023651511,0.0000794357
53j9gsolqq8urisdhv,Content Writer,ABC Enterprises,7,12,43,Biratnagar,3,vertexco779@outlook.com,Work with cutting-edge technology,26.8792165719,84.987071153,0.0000408373
yc0wg07tjkqml3y0vx,Content Writer,Castle Industries,1,11,6,Hetauda,0,pacifice629@gmail.com,Join our fast-growing company,28.0072978353,86.5132135859,0.0000802332
snm108yw7ksdl5sprp,Supply Chain Manager,Oracle Solutions,3,5,110,Tulsipur,0,nobleven649@gmail.com,Excellent opportunity for career growth,28.7086043387,83.707499847,0.0000150780
lpien08xch727g8phy,Lecturer,Tech Solutions Pvt Ltd,1,5,53,Biratnagar,3,jupiters986@company.com,Kursi ma basne paisa kamaunsfi,28.4470328538,81.068681555,0.0000697083
2lrpish0z8aw1vvv6i,Digital Marketing Specialist,Beta Technologies,1,3,5,Kathmandu,1,mandalac350@outlook.com,Kursi ma basne paisa kamaunsfi,27.6757680868,86.8638238007,0.0000188312
rwbc1a3mwe6ckxkotf,Marketing Manager,ABC Enterprises,4,2,126,Bhaktapur,1,jupiters766@yahoo.com,Excellent opportunity for career growth,28.5230054327,80.5382984533,0.0000180645
vjb50cjarb5gdc6ujc,Data Analyst,Unity Systems,6,5,114,Itahari,1,nobleven286@company.com,Dynamic work environment with competitive benefits,28.0576419118,81.6767107999,0.0000602004
kpsom1b8g43cxr3jkw,Database Administrator,Golden Enterprises,7,15,69,Tulsipur,0,metrotra179@gmail.com,Excellent opportunity for career growth,27.7561832878,82.3129761441,0.0000318298
0p58e3dxywjs32w33e,Sales Executive,Alpha Systems,6,4,30,Nepalgunj,2,bridgeco869@company.com,Looking for experienced professional to join our team,27.6528088764,85.1303705881,0.0000039470
k4h9s7bb3kiuxnr18r,Assistant Manager,Digital Dynamics,3,3,89,Itahari,1,abcenter544@company.com,Looking for experienced professional to join our team,27.0343915591,81.1075562122,0.0000187805
4wgxqpzwjrzcxdbs41,Office Assistant,Bridge Consulting,5,1,63,Biratnagar,2,oracleso169@outlook.com,Dynamic work environment with competitive benefits,27.0519593026,84.2719488092,0.0000352205
emx30qxs5mkvqvdtp6,Principal,Lotus Group,5,4,37,Itahari,3,goldenen924@gmail.com,Join our fast-growing company,28.6463117104,84.1070005621,0.0000293662
e4vpkhgur0i9ayt3k5,Assistant Manager,Horizon Ventures,1,1,34,Nepalgunj,2,elitecon581@gmail.com,Excellent opportunity for career growth,28.9801506638,80.1499630867,0.0000066155
5dj6ou391nb60iesvw,Web Developer,Castle Industries,9,8,125,Biratnagar,0,emeralds142@gmail.com,Looking for experienced professional to join our team,26.7028801196,87.0400530637,0.0000481495
2vtztd01jmsb832dc0,Principal,Mandala Corporation,9,10,26,Dharan,1,mandalac323@company.com,Opportunity to make an impact,27.8668650301,85.7822297701,0.0000148702
oa0jsyk6fsy8sw0u31,Chief Financial Officer,Crown Industries,10,4,84,Hetauda,0,crownind103@company.com,Work with cutting-edge technology,28.7648297092,83.4693800249,0.0000605143
bp6el75vqrstdt5tdf,Accountant,Elite Consultancy,1,15,29,Janakpur,3,mandalac392@outlook.com,Join our fast-growing company,26.003413139,87.2457623386,0.0000655612
8chllgwdgtbw9iqyx7,Chief Financial Officer,Future Corp,2,11,73,Butwal,0,alphasys676@gmail.com,Kursi ma basne paisa kamaunsfi,27.3109220769,84.1396442759,0.0000820689
n27xgcfogz0pplrfdd,Supply Chain Manager,Horizon Ventures,5,11,5,Biratnagar,2,abcenter522@gmail.com,Work with cutting-edge technology,27.2684541007,85.5960007214,0.0000860733
ennkfn9lomplvq1bdb,Business Analyst,Apex Trading,6,11,141,Dhangadhi,3,innovati186@outlook.com,Kursi ma basne paisa kamaunsfi,26.2929782708,86.3386221504,0.0000484050
lz6abug97d324vvjqk,Research Analyst,Digital Dynamics,1,7,40,Janakpur,1,stellarg245@yahoo.com,Kursi ma basne paisa kamaunsfi,28.9202427295,82.9635590168,0.0000456520
vlkudb7l2cf92o4whj,Graphic Designer,Noble Ventures,4,0,133,Dharan,1,goldenen814@gmail.com,Dynamic work environment with competitive benefits,27.1793146409,81.6523937596,0.0000268328
cntnx03w21lholaxpx,Electrical Engineer,Horizon Ventures,3,11,36,Pokhara,3,unitysys774@yahoo.com,Looking for experienced professional to join our team,28.7768873374,84.7474606021,0.0000379829
z9zelihflvnmnrjiz0,Civil Engineer,Mandala Corporation,7,13,27,Biratnagar,1,unitysys894@outlook.com,Be part of innovative projects,27.2859712259,85.6645715007,0.0000581010
pd7owrdzpgsqvnaip8,Financial Analyst,Beta Technologies,3,15,91,Bharatpur,2,nobleven34@gmail.com,Opportunity to make an impact,26.3516355081,84.7709704132,0.0000287410
26bdgnjjjxaytjqkbg,Chief Technology Officer,Infinity Tech,6,14,61,Tulsipur,3,abcenter361@company.com,Work with cutting-edge technology,28.7374611383,80.2787755411,0.0000495156
7eq0w6qireyh67n34j,Branch Manager,Elite Consultancy,2,0,66,Bhaktapur,0,elitecon571@outlook.com,Join our fast-growing company,28.9329736696,86.7648481019,0.0000910149
yufawboll8emj3qz07,Legal Advisor,Nexus Solutions,6,2,34,Itahari,2,betatech47@gmail.com,Excellent opportunity for career growth,28.6234177404,83.5184424165,0.0000645637
eoon571rl4hylaux3h,DevOps Engineer,Karma Industries,1,9,33,Tulsipur,3,primeser202@company.com,Opportunity to make an impact,26.2548991018,85.9014893035,0.0000126221
yd7ahdeakox5uc3hz0,Graphic Designer,Beta Technologies,10,8,22,Dhangadhi,1,jupiters678@yahoo.com,Opportunity to make an impact,26.575800989,87.0379403775,0.0000342561
bj4p7qnt049z2yxuxl,Database Administrator,Crown Industries,2,11,25,Janakpur,2,wisdomte252@gmail.com,Opportunity to make an impact,27.7428276115,86.4520006676,0.0000993926
evo4zx4smp3pver5gh,Admin Officer,Royal Industries,4,13,78,Pokhara,3,globalin82@outlook.com,Excellent opportunity for career growth,26.9644073207,86.3913549203,0.0000666720
r46wdohjgz1l73y57j,Team Leader,Metro Trading,9,9,87,Pokhara,0,quantums84@yahoo.com,Dynamic work environment with competitive benefits,28.1426638502,81.6799470552,0.0000714201
eda5av729j9ia51og0,Lab Technician,Infinity Tech,8,6,50,Itahari,3,apextrad652@gmail.com,Work with talented professionals,27.322554119,87.7320092132,0.0000522691
afh41lkb0s97u1k7mt,Supply Chain Manager,Vertex Corporation,10,10,105,Butwal,2,techsolu617@company.com,Looking for experienced professional to join our team,27.3827867818,81.9391763737,0.0000251568
8furm02b7ryy390c7e,Assistant Manager,Diamond Corp,8,9,140,Kathmandu,0,crownind204@company.com,Looking for experienced professional to join our team,27.0576755505,81.3991253032,0.0000469315
ue8ulucskv1cjvt9ka,Lab Technician,Royal Industries,4,4,147,Dhangadhi,0,infinity611@outlook.com,Opportunity to make an impact,26.9893453312,80.7936479642,0.0000556895
2s4yhjqj27a1e91gxr,Operations Manager,Royal Industries,7,2,127,Pokhara,3,metrotra81@gmail.com,Looking for experienced professional to join our team,28.1730714689,81.8650939721,0.0000772716
5n88qxzlgtmm882160,Business Analyst,Tech Solutions Pvt Ltd,4,1,88,Dharan,0,diamondc52@company.com,Challenging role with great perks,26.3829642875,83.0803027443,0.0000230878
7fohm9ktgm3dsgyvzq,Social Media Manager,Metro Trading,9,6,147,Tulsipur,0,innovati465@yahoo.com,Join our fast-growing company,26.0505328166,84.1939084252,0.0000282312
q742wnx2545y67dbfh,Content Writer,Metro Trading,3,15,64,Birgunj,1,emeralds533@company.com,Opportunity to make an impact,28.0167337903,85.9678538844,0.0000801268
7kb0vu80gr4z2hcykm,HR Manager,Golden Enterprises,6,6,84,Kathmandu,1,mandalac138@outlook.com,Excellent opportunity for career growth,28.8808228202,87.8633344043,0.0000764848
h6csq2veccjuzmybki,Architect,Crown Industries,2,13,137,Pokhara,0,lotusgro513@yahoo.com,Be part of innovative projects,27.9122721061,84.5480756211,0.0000127703
v0uj2b30dwaklpabeb,Senior Manager,Emerald Solutions,1,9,126,Pokhara,1,goldenen607@yahoo.com,Kursi ma basne paisa kamaunsfi,28.7159713617,84.7123377976,0.0000871830
4t8wwysypa8bz5ytu2,Software Engineer,Emerald Solutions,7,14,69,Biratnagar,2,phoenixl475@yahoo.com,Challenging role with great perks,28.3245425367,85.8696266522,0.0000266557
vs7alghsvbixy59118,Content Writer,Jupiter Systems,7,7,46,Kathmandu,2,vertexco162@company.com,Work with cutting-edge technology,26.6502872703,85.8989894466,0.0000166469
kde6ck0iinax24ypwa,Research Analyst,Noble Ventures,9,10,106,Bhaktapur,1,karmaind93@company.com,Be part of innovative projects,26.9587445865,83.0181218207,0.0000046572
myebmgtfjwhki19yqr,Digital Marketing Specialist,Bridge Consulting,4,7,124,Dhangadhi,0,abcenter860@outlook.com,Opportunity to make an impact,27.7724617362,83.5705546688,0.0000132693
mg8znj9kup78kx8f23,Project Manager,Quest Technologies,7,4,13,Bharatpur,3,mandalac291@yahoo.com,Excellent opportunity for career growth,26.9821786722,86.121691413,0.0000695098
cz48monm88qcf83p7r,Accountant,Beta Technologies,5,11,109,Bhaktapur,2,silverso93@gmail.com,Excellent opportunity for career growth,27.9914736604,86.5860527122,0.0000166970
weru7ggbb2zqdjfayw,Chief Technology Officer,Phoenix Ltd,7,10,68,Biratnagar,2,summiten643@outlook.com,Join our fast-growing company,28.3102211971,85.0853264818,0.0000388490
4w688md5h5japatk47,Team Leader,Digital Dynamics,4,13,14,Hetauda,3,phoenixl436@outlook.com,Dynamic work environment with competitive benefits,26.9721565155,87.3936318049,0.0000256891
29udz718jgu1941lfo,Civil Engineer,Quest Technologies,1,12,73,Dharan,0,globalin529@outlook.com,Join our fast-growing company,27.6236318379,81.0838746186,0.0000288325
48mhzj95muxg3mf5wm,Nurse,Castle Industries,3,11,41,Bharatpur,3,nobleven769@gmail.com,Join our fast-growing company,28.9576325188,84.7031092315,0.0000473967
vlrr2h2se0471i44se,Consultant,Noble Ventures,10,10,114,Butwal,2,diamondc292@company.com,Looking for experienced professional to join our team,26.2140484975,81.8250878508,0.0000072588
do6gm37uk3tklsap2k,Legal Advisor,Future Corp,9,6,76,Nepalgunj,0,infinity244@yahoo.com,Challenging role with great perks,27.6191628612,80.3928848091,0.0000371560
8ycyr80vsio2kd53yl,Digital Marketing Specialist,Quantum Systems,10,10,39,Janakpur,2,goldenen618@gmail.com,Opportunity to make an impact,27.9392604615,82.9624782977,0.0000703610
o2nwflhkgbizkhlm2m,Marketing Manager,Future Corp,4,9,68,Dharan,2,apextrad517@gmail.com,Dynamic work environment with competitive benefits,26.4259951428,84.2743022101,0.0000980171
46uuaiutvid61di4zy,Receptionist,Apex Trading,10,13,96,Nepalgunj,3,emeralds96@outlook.com,Opportunity to make an impact,28.3300504638,81.8890066205,0.0000480460
bdh6ox3ogfuzozlnlq,Network Engineer,Bridge Consulting,4,1,136,Birgunj,0,titancor263@yahoo.com,Work with talented professionals,26.113513803,87.1725994007,0.0000329053
b73sxfqc95mmz09x61,Business Analyst,Jupiter Systems,6,12,17,Butwal,1,primeser743@outlook.com,Kursi ma basne paisa kamaunsfi,26.9659771302,83.0303348552,0.0000114848
xgkrbjin767yzs47d8,Operations Manager,Global Industries,2,3,139,Kathmandu,3,visionen994@yahoo.com,Join our fast-growing company,26.3475174944,81.780029299,0.0000382109
6rccu8oilh7gs1pha5,Assistant Manager,Prime Services,1,13,120,Kathmandu,3,globalin337@yahoo.com,Challenging role with great perks,26.0389846485,84.0716398986,0.0000027028
x756tef7smax1zvzlw,Assistant Manager,Emerald Solutions,3,11,142,Itahari,1,castlein979@gmail.com,Opportunity to make an impact,26.2266562039,86.3948906412,0.0000390761
bulvlxvaq53u7asq7v,Lab Technician,Future Corp,4,12,115,Birgunj,1,omegagro960@gmail.com,Opportunity to make an impact,28.5477589483,84.5899459438,0.0000103355
d15ino6mto2d489j4o,Operations Manager,Crown Industries,3,8,110,Dhangadhi,2,goldenen36@outlook.com,Opportunity to make an impact,28.8401291679,86.1529224356,0.0000195553
n4b09inl63peayk3pb,Research Analyst,Metro Trading,10,5,89,Dharan,3,castlein991@outlook.com,Looking for experienced professional to join our team,27.6744527795,83.2060183047,0.0000956462
zp0e96ud7zaawade8z,Assistant Manager,Horizon Ventures,7,14,14,Dharan,1,nexussol897@yahoo.com,Join our fast-growing company,26.5328393995,82.2496210321,0.0000704352
6cja4vg2k3sb3mvaem,Database Administrator,Oracle Solutions,6,0,128,Butwal,2,pacifice94@gmail.com,Work with cutting-edge technology,27.6498552528,86.1786889921,0.0000148257
0pqre3h9uunhph6i60,Doctor,Skyline Industries,2,8,13,Tulsipur,0,diamondc38@yahoo.com,Work with cutting-edge technology,26.9026018465,84.2191278155,0.0000937911
tl5hyvrh2b37o3xrnp,Architect,Jupiter Systems,2,0,81,Dhangadhi,2,zenithgr181@yahoo.com,Excellent opportunity for career growth,27.8742483362,82.3681394029,0.0000629616
vqf3m8ed80cxl1xl3f,Financial Analyst,Infinity Tech,10,5,109,Bhaktapur,2,apextrad591@company.com,Be part of innovative projects,26.5625399361,82.8811929712,0.0000292546
nmxdpwdmrha40s7tt2,Teacher,Horizon Ventures,9,12,141,Dharan,0,lotusgro315@gmail.com,Work with talented professionals,26.4107823828,87.5743805008,0.0000987339
jwj6e7lno264n3xso1,Software Engineer,Vision Enterprises,4,11,43,Itahari,3,crownind437@yahoo.com,Join our fast-growing company,27.8635829415,80.1625252883,0.0000347158
xlopx4z18v942rkwup,Marketing Manager,Silver Solutions,5,12,32,Tulsipur,3,wisdomte282@company.com,Work with talented professionals,27.3865463598,87.7241219048,0.0000441067
v6jyk0dlrgalmfemer,Admin Officer,Omega Group,4,8,144,Janakpur,0,metrotra915@gmail.com,Be part of innovative projects,28.9901049118,82.4021804448,0.0000240853
s1m8awyyjpsfbrgf7g,Chief Financial Officer,Infinity Tech,5,13,17,Bharatpur,3,digitald976@yahoo.com,Looking for experienced professional to join our team,27.2430554492,81.7572740901,0.0000878425
hzynd6oopv1riqltd1,DevOps Engineer,Oracle Solutions,9,15,59,Hetauda,1,castlein897@gmail.com,Excellent opportunity for career growth,27.8413699383,87.8073743257,0.0000986585
fq5faxuqwnnmka9lvc,Nurse,Mandala Corporation,4,12,14,Kathmandu,3,abcenter351@outlook.com,Join our fast-growing company,26.4094022245,87.7254602054,0.0000247260
z3o6ld6qa6fie9wyhv,Legal Advisor,Emerald Solutions,2,0,43,Hetauda,2,mandalac687@company.com,Work with cutting-edge technology,26.8797326936,84.3969192227,0.0000387600
qkz4uh5qlpkur09u93,Branch Manager,Emerald Solutions,4,7,23,Butwal,0,innovati288@outlook.com,Join our fast-growing company,27.1727059101,86.5268953737,0.0000530877
j4qlcgvuj42v7if51k,Teacher,Jupiter Systems,1,5,105,Dharan,1,royalind325@yahoo.com,Kursi ma basne paisa kamaunsfi,28.3505376193,85.879740634,0.0000254294
6epp7t694lfou43yxh,Content Writer,Quantum Systems,10,2,7,Lalitpur,3,alphasys950@company.com,Challenging role with great perks,28.7365450899,81.1624532204,0.0000322348
ld40lcsa40vxv7fxcj,Business Analyst,Bridge Consulting,3,1,143,Lalitpur,2,alphasys795@yahoo.com,Join our fast-growing company,27.1171363806,80.2096624805,0.0000978591
89nahxjw2kggv71k59,Business Analyst,Quantum Systems,6,2,49,Pokhara,3,betatech936@company.com,Looking for experienced professional to join our team,28.7848115917,86.4702690558,0.0000202524
67heynahcfpdpizecw,Architect,Emerald Solutions,7,14,6,Biratnagar,2,techsolu24@yahoo.com,Challenging role with great perks,27.1815058638,81.873830128,0.0000066363
vreih5v961s1rvj139,Admin Officer,Wisdom Technologies,8,0,103,Janakpur,2,digitald396@yahoo.com,Looking for experienced professional to join our team,28.6302496977,85.2967961795,0.0000008362
3uxvenvlu81hno8fy5,Quality Assurance Engineer,Jupiter Systems,3,9,24,Janakpur,1,bridgeco403@outlook.com,Opportunity to make an impact,26.7200826635,85.7260327774,0.0000429471
5mgduz811dmuuwmjgl,Pharmacist,Global Industries,8,6,18,Hetauda,1,stellarg282@yahoo.com,Work with talented professionals,28.3631485602,82.4758252333,0.0000619136
rhg0ytr8ujm3cfne1u,Operations Manager,Horizon Ventures,10,9,6,Itahari,2,lotusgro54@company.com,Excellent opportunity for career growth,26.8758315868,86.9944958193,0.0000431217
au5t5egx2q3aj5oest,Senior Manager,Skyline Industries,7,14,140,Janakpur,1,alphasys1@outlook.com,Be part of innovative projects,27.1153642375,81.045257628,0.0000490061
ggbgg3tfk035d9pzyx,Doctor,Horizon Ventures,4,1,28,Tulsipur,1,goldenen978@company.com,Looking for experienced professional to join our team,27.1825733368,81.0001833201,0.0000420027
aw7u8pk4c6xw3spi54,UI/UX Designer,Apex Trading,6,8,86,Butwal,2,alphasys281@yahoo.com,Be part of innovative projects,26.1661336914,87.0690341271,0.0000078899
zjp8f4utp2hx3qypc7,Research Analyst,Bridge Consulting,3,15,12,Itahari,3,visionen876@company.com,Excellent opportunity for career growth,27.9453310103,83.096890797,0.0000946036
9ilqgu81htfllicz6t,Admin Officer,Summit Enterprises,7,15,136,Nepalgunj,2,questtec787@yahoo.com,Join our fast-growing company,28.6239121195,86.082670149,0.0000242012
